gene,1_nmc_H5,2_nmb_H5,3_mb_H5,4_mc_H5,5_mcol_H5
EIF1B,4.000341331830054e-05,0.00010230921626719885,8.572276822214905e-05,0.00012063211588593813,0.0001350558357970991
EIF2A,2.0233888602843815e-05,4.391765976276549e-05,5.3730021774619355e-05,9.911577731425837e-05,2.9926688792663295e-05
EIF2AK1,3.2806035886752016e-05,3.0548495716718365e-05,8.460404191344337e-05,0.00012306510814040072,3.206816927440079e-05
EIF2AK2,7.411399101728622e-05,9.01978913011657e-05,7.737760745997829e-05,0.00010838286333892657,8.008494872503554e-05
EIF2AK3,2.7523031601786337e-05,5.4274084124830395e-06,4.340706076546113e-05,2.3838982626454405e-05,9.0259767611185e-06
EIF2AK4,7.11673703666936e-05,5.904502722077953e-05,8.403757971822053e-05,0.00013652484823774885,4.307572610619175e-05
EIF2B1,2.192946387943181e-06,1.706294926408037e-05,1.9987507375353385e-05,3.769976639118907e-05,1.0888244179169451e-05
EIF2B2,3.231148269316208e-05,1.344654239797294e-05,1.1928763169223151e-05,8.302713361101753e-06,1.2034635681491333e-05
EIF2B3,2.2756460682944768e-05,4.197127847714326e-05,1.2465000702881607e-05,1.3586050970902212e-05,7.448709796001486e-05
EIF2B4,5.801416622699833e-05,6.198369136083461e-05,4.634650539056901e-05,6.090790074356659e-05,3.5944006633408964e-05
EIF2B5,1.7711316522742858e-05,1.414988807267838e-05,2.1742800865376884e-05,4.692153487594747e-05,2.8422359332476876e-05
EIF2D,2.6284138189324476e-05,1.105417381012655e-05,3.76643101420349e-05,1.9617458043681633e-05,5.014966204421348e-05
EIF2S1,1.9467041101029998e-05,1.6581260715189823e-05,5.544458956154132e-05,6.080785065013257e-05,4.928248360557814e-05
EIF2S2,0.00017861112274258502,0.00016927502991983496,0.000465128846159698,0.0005107092722199179,0.00031470277567144416
EIF2S3,3.588802184298168e-05,7.63296336106748e-05,0.00010867388743809872,7.855058609885886e-05,0.00029504760573184483
EIF2S3L,1.0964731939715905e-06,1.4249566565258615e-05,1.9350094815464596e-06,1.1713584618123512e-05,1.6387723650985544e-05
EIF3B,8.745361291341597e-05,8.369592663722282e-05,0.00011666191784381816,0.00014240256753905194,7.324104020409807e-05
EIF3C,3.5328845159728794e-05,0.00016456373853066504,0.00017065572211354032,0.00019774536343785103,9.905326633251018e-05
EIF3CL,4.262629729233997e-05,5.6727435358402894e-05,5.143558031002697e-05,8.31298188796299e-05,4.735008918150798e-05
EIF3D,4.4325080404225114e-05,4.015697412276898e-05,6.0563889142563676e-05,5.4923756910009315e-05,4.2040049368332614e-05
EIF3E,0.00010441957218934731,9.991944930580853e-05,0.00012898240271999107,0.0001762360436163488,0.00047210380676962775
EIF3F,1.91238443700067e-05,2.8538137185182285e-05,2.3966291965303334e-05,4.54568062334563e-05,4.88544186416944e-05
EIF3G,9.926848393216374e-05,7.383758653024818e-05,8.113679573387472e-05,7.646788225637436e-05,0.00010930435949012854
EIF3H,3.7164786584907335e-05,5.98736543367183e-05,0.00011598669002173827,0.00014670559683957541,8.957957820848132e-05
EIF3I,6.585056689084479e-05,3.756524854976212e-05,4.8994557956386455e-05,4.0706809787208534e-05,2.9178823006649475e-05
EIF3J,0.00029961370867150045,0.00031790538222501255,0.00022934273134384318,0.00033621697454331705,0.0002497285342991355
EIF3K,3.8963881590730945e-05,0.00011980334936440622,0.00016253792399788963,7.807000193620097e-05,6.77329628441232e-05
EIF3L,0.00012380034682105598,0.00014842579206710498,0.00012196852401699018,8.857990179224328e-05,0.00019819515040774742
EIF3M,5.869129798163589e-05,0.00014522646674656998,9.956760385218386e-05,8.249666283337428e-05,5.483114872399654e-05
EIF4A2,0.00014216299551197763,0.0001810479223797307,0.0004387274296291021,0.0004326139739296943,0.00013523589827116217
EIF4A3,4.028262155223787e-05,1.9095607936270873e-05,2.639681327740672e-05,6.090269082495919e-05,3.942991616426784e-05
EIF4B,0.00021706823840958125,0.00014472831106734143,9.843758990264859e-05,0.00019705075421171128,0.00011120721466662303
EIF4E,3.848594666447834e-05,2.592150984506494e-05,3.6910541354662375e-05,2.68796440217913e-05,2.430789666822569e-05
EIF4E1B,0.0,0.0,0.0,0.0,0.0
EIF4E2,5.4688527336136335e-05,3.264182882682405e-05,9.914856792458012e-05,8.012545448972368e-05,3.115180518916316e-05
EIF4E3,5.798420623150203e-06,8.944136786010234e-06,1.5045013344943554e-05,3.34859348172095e-05,1.2273260986734356e-05
EIF4EBP1,1.0964731939715905e-06,1.0350828135421111e-05,9.239984900304175e-06,5.325512763279873e-06,1.552054521235021e-05
EIF4EBP2,0.0001169579202823724,0.00012343188664901643,6.039758463348828e-05,0.00016123887946181662,3.567339145788118e-05
EIF4ENIF1,3.0110854281957946e-05,1.1757519484831988e-05,2.8976825919468666e-05,3.931203521434553e-05,7.706717625253252e-05
EIF4G1,0.00017353641638658798,0.0002598818049134732,0.00014781598362182451,0.00016215364171727478,0.0001285322437622631
EIF4G2,9.039128943776296e-05,0.00018142733080958495,0.00016789337838257865,0.0003285686348251621,0.00040736113980631753
EIF4G3,6.556917573171921e-05,0.00012561670039860253,0.0001332883295690831,0.00020914915355612243,3.3214560776722676e-05
EIF4H,1.784707962808105e-05,3.7243912931366994e-05,1.76250259870055e-05,7.085299719643142e-05,5.494186348845928e-05
EIF5,0.00036758233934496243,0.0002702096317266973,0.00023820090489166747,0.0001834296887400431,9.529674162612353e-05
EIF5A,0.00012350391282905918,9.541704369384582e-05,7.612335133879896e-05,4.6982870925933204e-05,7.597048606078436e-05
EIF5A2,0.0,2.7137042062415198e-06,5.175137614906093e-05,3.2473596949558536e-05,9.264602066361523e-06
EIF5AL1,0.00026089053687483534,0.00022314867616166583,0.0001558377579443346,0.00013703328365669224,0.00015079458061924685
EIF5B,0.0004491914038887787,0.00032960909418608235,0.0005219300844972807,0.0005121506803371404,0.0003901761010902684
EIF6,0.0003806477659819595,0.000491868713384521,0.0002650746471017084,0.00042733394037199686,0.0004712402379787923
EIPR1,1.629981358558789e-05,3.4170498809469584e-06,6.986269138813321e-06,1.1928936500716905e-05,0.00023717774317592828
ELAC1,5.634120232125754e-06,7.033456747054389e-07,1.2900063210309731e-06,2.9367799382688854e-06,4.51298838055925e-06
ELAC2,1.738271574069396e-05,1.0350828135421111e-05,1.8697501054322413e-05,2.273407802016837e-05,7.760272606175105e-06
ELANE,5.634120232125754e-06,0.0,0.0,0.0,0.0
ELAPOR1,0.0,7.033456747054389e-07,1.2356235076024578e-05,1.66500583344717e-05,0.0
ELAPOR2,2.192946387943181e-06,5.507088230806799e-05,6.986269138813321e-06,4.966190151072841e-06,0.0
ELAVL1,4.906185193439571e-05,3.626973635402999e-05,6.687577583786808e-05,0.00010795229106633495,2.2922879860660785e-05
ELAVL2,8.07787067329052e-06,0.0,6.450031605154866e-07,4.879431587399059e-06,0.0
ELAVL3,2.7917907894014766e-05,0.0,1.3404011020064328e-05,5.16581091282774e-06,0.0
ELAVL4,1.1432540855275956e-05,0.0,6.450031605154866e-07,1.4683899691344427e-06,8.746763697431951e-06
ELF1,0.0001410432230681491,9.010081443504154e-05,0.00020045726718504747,0.0002681048602206334,0.00010966229744799308
ELF2,0.00012879536723483333,7.595912421546301e-05,5.9137802974021706e-05,9.892282887283354e-05,0.00010285037879734037
ELF3,0.00011671777314451504,0.0001407178954019969,0.00013517999825015124,0.0004291992645609056,3.71777209180676e-05
ELF4,5.031573121336386e-06,3.4170498809469584e-06,4.515022123608406e-06,1.3141213529471375e-05,0.00011870818424058564
ELF5,1.113247735891332e-05,0.0,3.2250158025774325e-06,2.7345715473299645e-06,8.746763697431951e-06
ELFN1,1.2463763449176884e-05,1.1153852302706786e-05,0.0,6.903264953868804e-06,1.0649618873926428e-05
ELK1,2.991172978994151e-05,8.14111261872456e-06,1.3646241397055551e-05,1.369440969585624e-05,6.017317840745666e-06
ELK3,2.3181136363844164e-05,4.026815327644773e-05,6.230582992941812e-05,4.242183053171175e-05,0.00046747202140041846
ELK4,8.012173447951397e-05,7.734351542421947e-05,5.040383094581159e-05,0.00011633890904675563,4.0695620319211236e-05
ELL,2.4771535640997977e-05,2.8228302227885667e-05,1.4508775811285098e-05,2.1654033313839686e-05,3.820479976776797e-05
ELL2,0.00047358981835703097,0.00045450935601177835,9.874288470014543e-05,4.471546995628786e-05,9.876545538066485e-05
ELL3,0.0,0.0,1.9350094815464596e-06,9.540203675705918e-06,0.0
ELMO1,9.280085077051273e-05,0.00013474679306376127,3.9863338682939307e-05,2.2308619714308414e-05,5.668481825388871e-05
ELMO2,2.192946387943181e-06,0.0,4.2974908698943446e-06,2.80924929997548e-05,4.523814794734617e-05
ELMO3,1.7317465140623294e-05,0.0,1.1174994381850636e-05,1.7599044251865778e-05,1.5043294601864166e-06
ELMOD1,0.0,2.8133826988217555e-06,0.0,6.764700709346516e-07,0.0
ELMOD2,9.087840205064973e-06,1.2361186666957193e-05,9.457516154018236e-06,2.7788270469364965e-05,7.640959953553595e-06
ELMOD3,3.659832567809466e-05,1.4952912239964054e-05,1.7088788453347045e-05,1.696632445586789e-05,9.004771526683716e-05
ELN,1.0270817061233702e-05,9.043815278590469e-06,5.5902049565652026e-05,1.1252466429782254e-05,0.0001098517371066338
ELOA,6.49455361656287e-05,3.476596813849494e-05,8.181961415658131e-05,6.690127854579745e-05,4.8295992514321304e-05
ELOA2,1.1268240464251507e-05,0.0,0.0,0.0,0.0
ELOA3,0.0,0.0,0.0,0.0,0.0
ELOB,0.00013309296334086616,0.00019802072194327754,0.00023335351031416338,0.0002463445758393101,0.0001905824347413792
ELOC,3.1063882347330403e-05,6.315132048887736e-05,6.869649415427027e-05,0.00015656880402679195,0.00014297652447831064
ELOF1,2.0333963303906474e-05,2.980614598734787e-05,3.123054168095952e-05,3.595964185659857e-05,3.681978296020307e-05
ELOVL1,0.0,1.4064311867652716e-05,2.4641519787383223e-05,6.831304526781536e-05,2.2922879860660785e-05
ELOVL2,1.1610412285165928e-05,1.0350828135421111e-05,1.9350094815464596e-06,6.5876926165985354e-06,0.0
ELOVL4,0.0,0.0,0.0,1.3529401418693032e-06,7.521647300932083e-06
ELOVL5,5.867646483978568e-05,5.460329604673201e-05,4.287082323180268e-05,3.473076022615848e-05,9.503846992185389e-05
ELOVL6,1.749533657051327e-05,6.806654235871559e-05,1.386377265076961e-05,4.8918544294390736e-05,0.0
ELOVL7,0.0,0.0,3.0942060062579526e-05,2.440348084786558e-05,4.51298838055925e-06
ELP1,7.991367011093385e-06,1.756693795362534e-05,1.658277558125299e-05,3.429425762148874e-05,6.705470840015718e-05
ELP2,4.238906427798391e-05,7.830358971400189e-05,8.284292754159902e-05,4.366186027137389e-05,2.905951035402796e-05
ELP3,2.781783319295211e-05,9.647482460715673e-06,2.1345553620139857e-05,1.0447573401170848e-05,1.0768931526547938e-05
ELP4,9.239594467332775e-06,7.747566377960574e-05,3.0765254511967e-05,1.3065451386785694e-05,4.8366119520340515e-05
ELP5,2.4277609557815754e-05,5.494953343223762e-05,4.226654577438872e-05,5.344323628119921e-05,3.8164212009324446e-05
ELP6,3.229022963103561e-05,1.4767657542358156e-05,9.776222433962631e-06,6.563003077884038e-06,6.136630493367178e-06
ELSPBP1,1.0964731939715905e-06,0.0,0.0,0.0,0.0
EMB,1.671491802983393e-05,3.164535210883262e-05,3.1698739290862476e-05,7.081201800148408e-05,0.00012717676620227389
EMC1,8.623476317677886e-06,6.384386668402689e-05,7.522506672471777e-06,4.2677982338687206e-05,9.016702791945868e-05
EMC10,0.00012699855924210325,5.0928816369165456e-05,5.077431400543199e-05,8.665840448873368e-05,4.458005556637817e-05
EMC2,4.1644334141580104e-05,1.3668199523787834e-05,7.243857390551625e-05,6.588332906761692e-05,3.50362404363301e-05
EMC3,8.430121853982407e-05,6.116656490599437e-05,6.466831131776601e-05,6.538146258679949e-05,0.0001351364956500147
EMC4,6.731235418124969e-05,3.0409813169473075e-05,7.585956884369613e-05,6.19912141997986e-05,3.555407880525967e-05
EMC6,1.0513939091194338e-05,2.829977614535676e-05,4.426959517969068e-05,1.8272424945366175e-05,7.760272606175105e-06
EMC7,1.4421896940828091e-05,4.120395555652397e-06,3.810804519291581e-05,3.4466369988621804e-05,7.156769678071642e-05
EMC8,1.1367290255205292e-05,1.3360966192947278e-05,2.0390280158877647e-05,1.7714494079130917e-05,1.8290578827480022e-05
EMC9,2.509001041235432e-06,7.033456747054389e-07,4.406256496751375e-06,1.0189226217499189e-05,1.0530306221304916e-05
EMCN,2.0442584331513618e-05,5.188959184049049e-05,0.00011014707022660046,1.4646031444508166e-05,7.037263529576365e-05
EMD,1.921034803220384e-05,4.0538984179079295e-05,4.516235425548463e-05,4.3431227384286345e-05,2.2762979449595745e-05
EME1,0.0,0.0,0.0,0.0,0.0
EME2,1.690236069637726e-05,5.18296185841179e-05,0.0,2.7058802837386063e-06,9.145289413740011e-06
EMG1,1.7408832908316133e-05,1.555657942208926e-05,4.2225820071287194e-05,4.9587064701091874e-05,1.2392573639355868e-05
EMID1,1.0964731939715905e-06,0.0,6.768737885099261e-06,2.661628260551611e-06,0.0
EMILIN1,2.0865997909428316e-05,8.184261822818351e-05,0.00017533443364884733,6.332404223112348e-05,0.0003550143517955084
EMILIN2,0.0,2.48827262644098e-05,4.0919550606176734e-05,1.0788908650362735e-05,1.32597520779912e-05
EML1,2.185511217877746e-05,3.6936679600526435e-05,9.457516154018236e-06,1.021617199839034e-05,8.019514782552686e-05
EML2,2.192946387943181e-06,4.0957396663598595e-05,7.02150828055898e-05,4.2307624438896586e-05,1.1755422617804784e-05
EML2-AS1,0.0,0.0,6.450031605154866e-07,8.05884057615986e-06,3.1279715729943444e-06
EML3,9.219806646684752e-05,6.811444544802309e-05,4.054906754655633e-05,8.030123193758421e-05,0.00010968323880741
EML4,0.00025679025631907427,0.00018547287821562926,0.00025629648889444895,0.00027072778184194916,0.0001899883221009807
EML5,0.0,1.073283819173142e-05,2.616301887961317e-05,0.0,9.0259767611185e-06
EML6,1.0586871714525953e-05,3.3348477309528144e-05,4.4928559857691085e-05,6.980039604281158e-06,8.746763697431951e-06
EMP1,0.00017499796648411708,0.00017359345152170096,0.0002366111293114269,0.0001512261946772627,0.0012512725232409745
EMP2,0.00016711092698662282,0.00016385022313380798,0.00023501169806822015,0.0002064891792808973,5.154327673993716e-05
EMP3,1.9826466181858727e-05,7.537445436599356e-06,2.5800126420619463e-06,1.7103705831420647e-05,5.553842675156683e-05
EMSY,3.187512518678958e-05,6.933778254474153e-06,5.137306592455871e-05,2.1134507102930287e-05,2.402868360453914e-05
EMX2,2.0622875879467682e-05,4.3463546031579795e-05,0.0,2.7567241580153294e-05,1.5639857864971724e-05
EN2,2.192946387943181e-06,0.0,0.0,1.4683899691344427e-06,0.0
ENAH,3.948094994943206e-05,6.834099761893917e-06,7.637869785470412e-05,9.144510798748101e-05,0.00017003351340224925
ENAM,0.0,0.0,0.0,2.9772005978218803e-06,0.0
ENC1,4.6517399681760583e-05,6.003070445921505e-05,0.00011978951443964667,0.00020600773076906301,5.8238333360677435e-05
ENDOD1,9.174343867262112e-06,1.143618386643686e-05,3.436281843650429e-05,5.409342334525746e-05,1.817126617485851e-05
ENDOG,1.0816422705621067e-05,1.635960358937493e-05,2.059178483276734e-05,1.3252831993102515e-05,2.624029109229585e-05
ENDOU,0.0,2.1100370241163164e-06,0.0,0.0,0.0
ENDOV,1.7481765531647748e-05,2.4193482877258934e-05,3.116250175720402e-06,3.788129117259425e-05,4.632301033180761e-06
ENG,3.0176104882028613e-05,9.720314347311094e-05,0.0001085651218112417,7.057110790419917e-05,0.0001557294866982401
ENGASE,1.9769524715456726e-05,1.758104024117991e-05,1.76250259870055e-05,4.2630728333039614e-05,1.817126617485851e-05
ENHO,7.827066620068933e-06,5.8402355983989276e-05,2.3109283089361027e-05,0.0,0.0
ENKD1,1.3461186852194689e-05,6.834099761893917e-06,4.406256496751375e-06,1.001655123663544e-05,3.008658920372833e-06
ENKUR,1.725221454055263e-05,4.214243088719458e-05,5.051259657266862e-06,3.6132500092035374e-06,0.0
ENO1,0.00023396420820274744,0.0001902557149464086,0.0001707976228428722,0.00021842535039142278,0.0005379831000838588
ENO2,2.509001041235432e-06,2.9831748936000954e-05,1.2900063210309731e-06,1.7748591827813628e-05,2.0152846245530972e-05
ENO3,0.0,4.9234197229380715e-06,4.406256496751375e-06,0.0,0.0
ENO4,1.3711990905416273e-05,1.4066913494108778e-06,1.2900063210309731e-06,2.388732825010988e-06,0.0
ENOPH1,9.733520550514999e-06,0.0,1.1819997542366122e-05,4.748660504656766e-05,4.51298838055925e-06
ENOSF1,9.08664866647881e-05,7.086582276998277e-05,1.956003546855196e-05,4.26810810515998e-05,1.777274045855045e-05
ENOX1,5.634120232125754e-06,2.1100370241163164e-06,3.7612533362358885e-06,2.617376237364616e-06,7.521647300932083e-06
ENOX2,3.0176104882028613e-05,7.033456747054389e-07,1.486529735342059e-05,2.607730340589663e-05,1.552054521235021e-05
ENPEP,3.4959294068207504e-05,1.0550185120581583e-05,1.3537475770198521e-05,5.67135148559885e-06,1.365827779429926e-05
ENPP1,0.00013179273874225827,0.0001794802483424201,3.921833552242382e-05,3.24084997389498e-05,1.9396382571358377e-05
ENPP2,0.0,1.344654239797294e-05,7.413741045614747e-06,5.63882885837349e-06,8.746763697431951e-06
ENPP3,1.1268240464251507e-05,0.0,1.9350094815464596e-06,1.223311082903291e-05,0.0
ENPP4,2.2815822267410862e-05,9.943916312000319e-06,8.079976124751138e-05,5.753788695053128e-05,0.0
ENPP5,0.0,0.0,5.587497190925318e-06,1.100859364484036e-05,1.4016215752163794e-05
ENPP6,0.0,7.033456747054389e-07,3.7612533362358885e-06,8.203714641989893e-06,0.0
ENPP7,0.0,0.0,0.0,0.0,0.0
ENSA,0.00010338992927959446,7.080254670561152e-05,0.00016526742796991014,0.0001275954604939883,3.820479976776797e-05
ENTPD1,5.958371024172682e-05,3.4170498809469584e-06,2.5076582294811346e-05,3.0099203148578174e-05,4.2557887737262186e-05
ENTPD2,0.0,0.0,5.696262817782348e-06,1.7883337696360663e-05,3.1279715729943444e-06
ENTPD3,0.0,0.0,0.0,0.0,0.0
ENTPD4,4.337102742874378e-05,1.2460865159537428e-05,2.0632510535868872e-05,3.9293716464323014e-05,2.9298135659270983e-05
ENTPD5,0.0001416609209019521,5.364252057540697e-05,2.8046251581483614e-05,5.551276529766592e-05,1.2034635681491333e-05
ENTPD6,2.838469189946595e-05,3.593690007453635e-05,4.9065508321052384e-05,6.1956094932163e-05,2.4665834626090224e-05
ENTPD7,1.1268240464251507e-05,2.8133826988217555e-06,0.0,9.255910231211029e-06,2.4546521973468712e-05
ENTPD8,0.0,7.033456747054389e-07,1.2900063210309731e-06,6.822083236529232e-06,0.0
ENTR1,1.1610412285165928e-05,2.5326040516039587e-05,2.5395288574755742e-05,3.577206889015393e-05,7.521647300932083e-06
ENY2,6.432173599271287e-05,7.633783146377465e-05,8.64378763687595e-05,0.00023045653966252634,0.00010387449136036024
EOGT,1.5081148325143636e-05,0.0,1.851778506279945e-05,1.735590444189742e-05,4.6195099791027323e-05
EOLA1,1.2256092630615954e-05,1.105417381012655e-05,5.696262817782348e-06,1.5956465045890683e-05,7.640959953553595e-06
EOLA2,0.0,0.0,1.826243854689429e-06,2.7345715473299645e-06,3.008658920372833e-06
EOMES,1.690236069637726e-05,0.0,0.0,0.0,0.0
EP300,7.135607513622164e-05,5.435996853766699e-05,0.0001179766232881263,0.00010506054433035264,8.186849124890852e-05
EP400,5.47194847398867e-05,3.73576937115018e-05,5.834330848354766e-05,8.317229441000551e-05,4.782733979199403e-05
EP400P1,2.4364113220012893e-05,8.357001543858521e-05,1.9878741748496353e-05,2.8377981976625834e-05,1.6507036303607056e-05
EPAS1,0.00017646157065154586,0.00022364446699811097,9.431690458336679e-05,0.0001240385136291581,0.0004943408656261065
EPB41,6.226455271010788e-05,4.67228446084874e-05,4.642504635586164e-05,7.880974053885139e-05,3.092177777207892e-05
EPB41L1,0.0,0.0,2.3321288804787847e-05,6.50191250044731e-05,1.3777590446920771e-05
EPB41L2,4.173199581885663e-05,0.00010065729696380951,0.00012972543390157135,0.00011902019939788812,0.00020454946484694072
EPB41L3,1.694446902092904e-05,5.527086905063275e-06,1.662902682264176e-05,2.9621110104948443e-05,1.5162607254485677e-05
EPB41L4A,6.128046315307977e-06,0.0,4.5186816814506675e-05,2.450062458851482e-05,3.1279715729943444e-06
EPB41L4B,0.00011309168083975855,7.410911861442233e-05,5.1980253822883095e-05,0.00012948807782390688,1.1755422617804784e-05
EPB41L5,4.877519887007326e-05,0.00012583015967131757,2.4859051041097286e-05,9.113776109311321e-05,4.51298838055925e-06
EPB42,0.00011754768832121126,0.00020772887884190841,0.00015835732126326775,0.00029749883699448803,0.0003734564967783421
EPC1,9.960476673747356e-05,7.071697050058587e-05,0.00011610595669013244,0.0001681326490330919,0.00010375569437171015
EPC2,5.729634097544974e-05,2.8734892543886696e-05,5.8095552568269195e-05,3.389678765790044e-05,9.851578156455399e-05
